timestamp,year,month,day,hour,day_of_week,day_of_year,is_weekend,is_holiday,season,temperature_C,humidity_pct,wind_speed_ms,cloud_cover_pct,solar_irradiance_wm2,industrial_load_mw,residential_load_mw,commercial_load_mw,total_demand_mw,demand_lag_24h,demand_lag_168h,demand_rolling_mean_24h,solar_generation_mw,wind_generation_mw,renewable_generation_mw,conventional_generation_mw,grid_frequency_hz,reserve_margin_pct,fuel_price_gas_eur_mwh,fuel_price_coal_eur_mwh,carbon_price_eur_ton,electricity_price_eur_mwh,price_volatility_index,feeder_id,criticality_score,load_shed_flag,load_shed_amount_mw,load_shed_priority_tier
2022-05-31 16:00:00,2022,5,31,16,1,151,0,0,Spring,3.01,86.1,4.48,100.0,95.5,342.45,251.48,215.21,809.14,820.44,799.09,702.26,33.84,11.42,45.26,756.13,49.991,21.95,32.51,14.77,59.4,103.43,6.52,FDR_06,10,0,0.0,NoShed
2022-05-31 17:00:00,2022,5,31,17,1,151,0,0,Spring,7.4,75.9,7.88,41.9,137.7,376.1,263.76,207.64,847.5,849.88,853.98,702.16,47.15,67.86,115.01,737.26,49.968,21.09,32.51,14.77,59.38,107.73,6.61,FDR_06,5,0,0.0,NoShed
2022-05-31 18:00:00,2022,5,31,18,1,151,0,0,Spring,12.15,70.1,6.9,87.2,26.6,382.99,280.22,213.91,877.12,874.12,891.62,702.29,9.45,41.58,51.03,834.99,50.002,18.9,32.51,14.77,59.45,107.9,6.77,FDR_09,8,0,0.0,NoShed
2022-05-31 19:00:00,2022,5,31,19,1,151,0,0,Spring,7.43,74.9,5.47,75.0,28.5,361.73,305.76,223.66,891.15,918.1,944.85,701.16,2.9,18.72,21.62,878.54,50.029,19.95,32.51,14.77,59.5,114.27,7.29,FDR_07,2,1,22.66,Tier3_SheddableFirst
2022-05-31 20:00:00,2022,5,31,20,1,151,0,0,Spring,8.46,81.3,6.12,54.2,0.0,351.32,281.08,228.92,861.32,905.62,852.8,699.32,1.97,30.21,32.18,832.87,50.009,21.83,32.51,14.77,59.46,108.84,6.95,FDR_02,1,0,0.0,NoShed
2022-05-31 21:00:00,2022,5,31,21,1,151,0,0,Spring,7.39,65.1,7.22,63.4,0.0,368.52,258.39,82.28,709.19,705.63,714.21,699.47,0.0,50.57,50.57,664.44,50.005,35.04,32.5,14.78,59.47,92.22,7.18,FDR_01,5,0,0.0,NoShed
2022-05-31 22:00:00,2022,5,31,22,1,151,0,0,Spring,10.85,76.6,7.03,47.6,0.0,189.12,216.51,72.62,478.25,506.46,510.37,698.29,1.52,43.66,45.18,425.73,50.005,56.38,32.51,14.78,59.55,92.35,7.38,FDR_09,10,0,0.0,NoShed
2022-05-31 23:00:00,2022,5,31,23,1,151,0,0,Spring,11.63,69.2,4.89,99.5,0.0,178.49,205.17,92.47,476.13,451.34,461.15,699.32,7.39,13.53,20.92,459.72,50.006,57.62,32.51,14.78,59.5,99.78,7.01,FDR_05,1,0,0.0,NoShed
2022-06-01 00:00:00,2022,6,1,0,2,152,0,0,Summer,11.14,62.8,7.34,100.0,4.3,174.4,183.84,78.25,436.49,458.47,438.73,698.41,3.48,61.6,65.08,374.47,49.998,60.03,32.4,14.75,59.6,88.53,7.09,FDR_01,10,0,0.0,NoShed
2022-06-01 01:00:00,2022,6,1,1,2,152,0,0,Summer,5.46,77.3,6.34,73.5,3.8,201.37,199.16,96.29,496.82,462.83,471.66,699.82,3.55,33.72,37.27,467.57,49.999,51.12,32.39,14.75,59.55,89.14,7.21,FDR_03,1,0,0.0,NoShed
2022-06-01 02:00:00,2022,6,1,2,2,152,0,0,Summer,7.99,72.3,5.15,100.0,1.1,186.85,174.23,89.3,450.38,451.05,466.36,699.8,0.0,20.61,20.61,423.81,49.988,60.91,32.39,14.75,59.53,90.44,7.51,FDR_08,6,0,0.0,NoShed
2022-06-01 03:00:00,2022,6,1,3,2,152,0,0,Summer,8.82,64.5,4.92,71.3,0.0,176.3,186.45,95.86,458.61,455.87,464.81,699.91,0.6,25.26,25.86,444.43,50.014,58.94,32.39,14.75,59.53,92.62,7.52,FDR_09,5,0,0.0,NoShed
2022-06-01 04:00:00,2022,6,1,4,2,152,0,0,Summer,5.94,64.7,5.58,91.9,5.5,173.29,200.03,96.37,469.69,466.24,482.1,700.05,1.26,16.38,17.64,445.62,50.026,56.3,32.39,14.75,59.59,91.43,7.72,FDR_09,2,0,0.0,NoShed
2022-06-01 05:00:00,2022,6,1,5,2,152,0,0,Summer,4.91,70.6,6.66,80.3,0.0,178.29,208.44,86.5,473.23,492.38,486.97,699.26,7.29,38.89,46.18,440.41,50.003,57.31,32.4,14.75,59.69,96.31,7.67,FDR_09,9,0,0.0,NoShed
2022-06-01 06:00:00,2022,6,1,6,2,152,0,0,Summer,2.18,72.2,4.77,38.4,38.0,346.32,249.64,98.64,694.6,698.75,709.9,699.08,16.7,20.3,37.0,655.59,49.992,35.36,32.41,14.74,59.78,103.93,7.71,FDR_08,1,0,0.0,NoShed
2022-06-01 07:00:00,2022,6,1,7,2,152,0,0,Summer,2.93,85.4,6.63,95.6,60.8,356.66,259.58,229.41,845.65,859.24,867.24,698.52,18.9,42.16,61.06,788.03,50.018,24.52,32.4,14.75,59.68,115.11,8.17,FDR_04,3,0,0.0,NoShed
2022-06-01 08:00:00,2022,6,1,8,2,152,0,0,Summer,4.56,72.6,7.56,92.6,70.4,371.7,300.23,231.33,903.26,886.02,866.8,699.24,25.47,58.98,84.45,804.57,49.942,17.28,32.4,14.75,59.6,111.63,8.41,FDR_01,6,0,0.0,NoShed
2022-06-01 09:00:00,2022,6,1,9,2,152,0,0,Summer,2.61,72.9,8.26,60.1,188.5,363.79,271.86,220.72,856.37,869.54,871.41,698.69,71.19,76.34,147.53,705.41,50.005,23.07,32.4,14.75,59.64,102.5,8.41,FDR_05,2,0,0.0,NoShed
2022-06-01 10:00:00,2022,6,1,10,2,152,0,0,Summer,-0.41,87.4,4.62,60.7,219.2,364.53,243.36,228.26,836.15,821.96,825.82,699.28,86.06,14.14,100.2,735.13,49.991,24.11,32.4,14.75,59.59,112.49,8.71,FDR_08,3,0,0.0,NoShed
2022-06-01 11:00:00,2022,6,1,11,2,152,0,0,Summer,1.58,87.5,5.36,69.4,262.4,373.72,236.35,225.0,835.07,814.02,805.78,700.16,96.52,14.81,111.33,715.96,49.993,24.14,32.4,14.75,59.54,106.18,8.76,FDR_06,2,0,0.0,NoShed
2022-06-01 12:00:00,2022,6,1,12,2,152,0,0,Summer,5.54,66.9,7.09,61.0,260.6,356.04,203.97,210.37,770.38,782.78,784.73,699.64,86.0,51.51,137.51,641.12,49.989,30.03,32.4,14.75,59.59,98.7,8.4,FDR_03,1,0,0.0,NoShed
2022-06-01 13:00:00,2022,6,1,13,2,152,0,0,Summer,4.6,64.4,7.13,77.8,206.8,361.84,206.9,216.44,785.18,770.05,806.87,700.27,77.35,49.09,126.44,660.73,50.02,24.54,32.39,14.75,59.56,101.34,8.39,FDR_10,8,0,0.0,NoShed
2022-06-01 14:00:00,2022,6,1,14,2,152,0,0,Summer,5.16,78.0,4.68,93.4,154.6,386.91,215.75,216.84,819.5,765.01,770.27,702.54,48.03,8.28,56.31,772.8,50.002,25.41,32.4,14.75,59.52,103.73,8.32,FDR_03,6,0,0.0,NoShed
2022-06-01 15:00:00,2022,6,1,15,2,152,0,0,Summer,4.84,72.5,7.33,79.9,161.5,364.74,218.69,230.94,814.37,779.76,810.83,703.98,57.2,57.15,114.35,690.23,50.004,26.07,32.39,14.75,59.52,96.83,8.32,FDR_04,5,0,0.0,NoShed
2022-06-01 16:00:00,2022,6,1,16,2,152,0,0,Summer,9.36,66.2,5.11,36.2,223.6,372.71,214.43,206.61,793.75,809.14,813.02,703.34,83.39,13.15,96.54,697.66,50.015,26.78,32.39,14.75,59.48,107.08,8.4,FDR_05,1,0,0.0,NoShed
2022-06-01 17:00:00,2022,6,1,17,2,152,0,0,Summer,11.28,77.3,5.22,98.3,99.3,383.49,254.15,219.91,857.55,847.5,830.02,703.76,31.48,14.86,46.34,814.81,50.015,20.51,32.4,14.75,59.52,98.85,8.3,FDR_09,2,0,0.0,NoShed
2022-06-01 18:00:00,2022,6,1,18,2,152,0,0,Summer,11.31,66.9,5.91,63.4,57.8,375.24,270.13,219.62,864.99,877.12,888.6,703.25,29.09,27.53,56.62,806.36,49.997,20.71,32.39,14.75,59.56,112.03,8.49,FDR_10,3,0,0.0,NoShed
2022-06-01 19:00:00,2022,6,1,19,2,152,0,0,Summer,12.3,83.5,8.36,66.8,14.0,367.63,292.68,218.86,879.17,891.15,889.21,702.75,4.68,80.75,85.43,802.05,50.015,19.34,32.39,14.75,59.61,112.16,8.36,FDR_09,9,1,15.94,Tier1_Critical_Protected
2022-06-01 20:00:00,2022,6,1,20,2,152,0,0,Summer,9.1,71.1,7.59,57.9,0.0,348.01,296.71,211.51,856.23,861.32,885.46,702.54,0.0,50.34,50.34,796.89,49.986,21.97,32.39,14.76,59.56,103.21,8.2,FDR_10,3,0,0.0,NoShed
2022-06-01 21:00:00,2022,6,1,21,2,152,0,0,Summer,8.95,72.2,5.59,62.1,0.0,372.73,252.66,88.11,713.5,709.19,723.67,702.72,0.0,21.24,21.24,693.7,49.974,35.06,32.39,14.76,59.52,101.74,8.0,FDR_06,8,0,0.0,NoShed
2022-06-01 22:00:00,2022,6,1,22,2,152,0,0,Summer,9.5,88.3,5.03,44.6,22.7,165.68,222.74,93.61,482.03,478.25,506.58,702.88,8.56,21.64,30.2,442.77,49.976,60.41,32.39,14.76,59.55,96.11,7.86,FDR_06,10,0,0.0,NoShed
2022-06-01 23:00:00,2022,6,1,23,2,152,0,0,Summer,9.49,72.9,4.87,82.1,0.0,168.8,198.27,88.3,455.37,476.13,452.38,702.01,5.32,13.7,19.02,438.03,49.969,58.38,32.4,14.76,59.64,94.08,7.99,FDR_05,2,1,1.55,Tier3_SheddableFirst
2022-06-02 00:00:00,2022,6,2,0,3,153,0,0,Summer,11.84,62.9,5.42,72.7,0.0,178.28,181.86,88.77,448.91,436.49,452.79,702.53,1.04,20.21,21.25,425.96,49.996,60.52,32.29,14.73,59.61,84.39,8.31,FDR_01,9,0,0.0,NoShed
2022-06-02 01:00:00,2022,6,2,1,3,153,0,0,Summer,10.48,61.5,5.66,47.9,0.0,208.45,166.26,86.93,461.64,496.82,450.38,701.07,0.0,16.32,16.32,448.42,50.013,63.97,32.29,14.73,59.58,91.9,8.16,FDR_07,1,0,0.0,NoShed
2022-06-02 02:00:00,2022,6,2,2,3,153,0,0,Summer,8.26,67.7,4.48,95.1,0.0,186.34,186.89,90.77,464.0,450.38,436.68,701.63,7.18,12.4,19.58,444.93,50.01,58.7,32.29,14.73,59.65,92.63,8.05,FDR_10,7,0,0.0,NoShed
2022-06-02 03:00:00,2022,6,2,3,3,153,0,0,Summer,3.28,77.3,5.66,40.7,14.6,202.82,195.82,96.65,495.29,458.61,444.44,703.16,5.07,31.12,36.19,469.16,50.005,53.71,32.29,14.73,59.65,96.21,7.91,FDR_05,2,0,0.0,NoShed
2022-06-02 04:00:00,2022,6,2,4,3,153,0,0,Summer,1.74,83.9,7.36,56.7,0.0,176.53,218.88,89.05,484.46,469.69,481.16,703.78,0.0,56.85,56.85,429.04,50.015,55.76,32.29,14.74,59.66,91.39,7.92,FDR_08,5,0,0.0,NoShed
2022-06-02 05:00:00,2022,6,2,5,3,153,0,0,Summer,4.63,62.3,8.14,74.0,6.2,188.11,225.82,92.56,506.49,473.23,467.37,705.16,0.3,68.79,69.09,435.76,50.013,55.34,32.29,14.73,59.66,89.51,8.22,FDR_07,6,0,0.0,NoShed
2022-06-02 06:00:00,2022,6,2,6,3,153,0,0,Summer,5.08,74.0,9.65,59.0,46.8,377.5,249.27,73.6,700.37,694.6,695.65,705.4,15.79,115.61,131.4,572.15,50.018,37.65,32.29,14.73,59.73,101.42,8.19,FDR_07,7,0,0.0,NoShed
2022-06-02 07:00:00,2022,6,2,7,3,153,0,0,Summer,2.52,86.2,6.98,61.4,96.5,359.87,268.14,229.15,857.16,845.65,835.44,705.88,27.99,38.55,66.54,789.32,49.974,22.73,32.28,14.74,59.7,113.42,8.07,FDR_09,10,0,0.0,NoShed
2022-06-02 08:00:00,2022,6,2,8,3,153,0,0,Summer,6.11,75.2,6.57,55.9,177.7,383.46,279.49,219.57,882.52,903.26,900.87,705.02,64.51,42.06,106.57,776.75,50.006,17.82,32.27,14.73,59.72,117.05,8.46,FDR_08,2,0,0.0,NoShed
2022-06-02 09:00:00,2022,6,2,9,3,153,0,0,Summer,-0.02,88.9,6.1,78.2,159.8,354.91,279.35,210.57,844.83,856.37,871.96,704.54,61.56,27.73,89.29,744.94,49.998,25.37,32.27,14.73,59.69,110.18,8.66,FDR_05,1,0,0.0,NoShed
2022-06-02 10:00:00,2022,6,2,10,3,153,0,0,Summer,-0.13,66.0,6.93,58.8,221.1,369.97,247.65,213.63,831.25,836.15,854.92,704.33,72.47,48.65,121.12,717.59,49.996,25.8,32.28,14.73,59.57,104.01,8.35,FDR_08,8,0,0.0,NoShed
2022-06-02 11:00:00,2022,6,2,11,3,153,0,0,Summer,1.35,75.1,7.37,81.5,207.5,392.92,235.18,216.79,844.89,835.07,782.95,704.74,70.37,49.05,119.42,721.55,49.999,23.0,32.28,14.73,59.52,105.88,8.34,FDR_08,1,0,0.0,NoShed
2022-06-02 12:00:00,2022,6,2,12,3,153,0,0,Summer,1.91,77.4,5.93,32.6,357.4,365.57,218.16,225.2,808.93,770.38,766.59,706.35,130.14,25.95,156.09,647.09,49.999,24.21,32.27,14.73,59.59,99.58,8.33,FDR_08,2,0,0.0,NoShed
2022-06-02 13:00:00,2022,6,2,13,3,153,0,0,Summer,5.2,78.3,6.36,72.8,255.7,353.7,182.12,215.39,751.21,785.18,781.19,704.93,91.61,24.21,115.82,640.75,50.012,32.28,32.27,14.73,59.59,102.27,8.34,FDR_08,2,1,2.34,Tier3_SheddableFirst
2022-06-02 14:00:00,2022,6,2,14,3,153,0,0,Summer,4.27,67.8,6.92,68.3,187.2,354.71,178.8,201.25,734.76,819.5,786.42,701.4,63.83,56.71,120.54,614.16,49.968,34.29,32.28,14.73,59.63,98.29,8.34,FDR_02,6,0,0.0,NoShed
2022-06-02 15:00:00,2022,6,2,15,3,153,0,0,Summer,3.05,78.9,7.4,78.6,180.5,385.37,208.07,219.1,812.54,814.37,801.28,701.33,68.0,51.44,119.44,691.02,50.004,26.03,32.26,14.73,59.59,106.5,8.37,FDR_05,9,0,0.0,NoShed
2022-06-02 16:00:00,2022,6,2,16,3,153,0,0,Summer,8.97,74.8,4.97,56.1,179.8,360.52,234.85,216.92,812.29,793.75,841.27,702.1,62.55,15.43,77.98,733.42,49.994,24.61,32.27,14.73,59.58,99.68,8.28,FDR_07,5,0,0.0,NoShed
2022-06-02 17:00:00,2022,6,2,17,3,153,0,0,Summer,4.63,73.7,5.26,67.1,107.8,359.12,270.95,228.43,858.5,857.55,874.25,702.14,46.65,9.94,56.59,810.82,49.978,21.47,32.27,14.73,59.58,97.61,8.3,FDR_10,1,1,4.02,Tier3_SheddableFirst
2022-06-02 18:00:00,2022,6,2,18,3,153,0,0,Summer,6.83,76.3,6.72,96.5,37.8,354.11,284.46,219.82,858.39,864.99,944.84,701.86,12.7,40.56,53.26,812.16,49.983,19.25,32.27,14.73,59.55,112.68,8.33,FDR_01,9,0,0.0,NoShed
2022-06-02 19:00:00,2022,6,2,19,3,153,0,0,Summer,6.37,75.4,4.97,60.0,0.0,355.79,312.98,209.69,878.46,879.17,899.29,701.83,0.0,17.92,17.92,866.65,49.987,18.74,32.26,14.73,59.56,108.62,8.16,FDR_08,6,1,22.71,Tier2_Medium
2022-06-02 20:00:00,2022,6,2,20,3,153,0,0,Summer,10.43,64.4,9.25,97.6,1.5,364.84,305.66,220.27,890.77,856.23,911.01,703.27,6.2,100.99,107.19,789.45,50.01,18.81,32.27,14.73,59.59,106.42,8.22,FDR_03,6,0,0.0,NoShed
2022-06-02 21:00:00,2022,6,2,21,3,153,0,0,Summer,10.52,68.3,5.99,100.0,0.0,362.63,252.22,98.02,712.87,713.5,707.09,703.25,0.0,29.68,29.68,673.54,50.016,38.01,32.27,14.73,59.56,110.65,8.46,FDR_07,1,0,0.0,NoShed
2022-06-02 22:00:00,2022,6,2,22,3,153,0,0,Summer,13.84,56.9,7.02,100.0,0.0,187.63,210.86,83.16,481.65,482.03,492.74,703.23,0.0,53.89,53.89,442.52,49.989,56.59,32.28,14.72,59.67,94.74,8.5,FDR_04,2,0,0.0,NoShed
2022-06-02 23:00:00,2022,6,2,23,3,153,0,0,Summer,11.44,56.9,5.7,66.4,0.0,184.41,181.84,81.42,447.67,455.37,463.27,702.91,0.0,33.19,33.19,412.57,50.026,59.93,32.27,14.72,59.72,95.3,8.46,FDR_08,9,0,0.0,NoShed
2022-06-03 00:00:00,2022,6,3,0,4,154,0,0,Summer,12.06,70.4,4.88,71.3,0.0,162.0,169.51,83.99,415.5,448.91,478.93,701.52,6.86,17.44,24.3,396.13,50.006,63.0,32.19,14.7,59.79,90.23,8.03,FDR_01,4,0,0.0,NoShed
2022-06-03 01:00:00,2022,6,3,1,4,154,0,0,Summer,8.92,55.7,6.0,56.6,0.0,195.09,189.23,81.34,465.66,461.64,450.85,701.69,0.0,26.57,26.57,432.0,50.013,57.45,32.19,14.7,59.79,100.66,7.77,FDR_05,8,0,0.0,NoShed
2022-06-03 02:00:00,2022,6,3,2,4,154,0,0,Summer,5.42,71.7,5.38,51.7,0.0,203.48,203.78,77.74,485.0,464.0,440.87,702.56,0.0,10.9,10.9,480.84,50.019,51.42,32.19,14.7,59.77,97.54,7.58,FDR_06,2,0,0.0,NoShed
2022-06-03 03:00:00,2022,6,3,3,4,154,0,0,Summer,6.6,76.0,5.59,84.3,0.0,163.84,189.51,89.44,442.79,495.29,497.68,700.37,0.0,22.37,22.37,413.72,50.001,60.45,32.19,14.7,59.8,93.6,7.68,FDR_08,5,0,0.0,NoShed
2022-06-03 04:00:00,2022,6,3,4,4,154,0,0,Summer,6.49,72.9,6.81,75.7,18.1,171.34,190.42,94.31,456.07,484.46,466.69,699.19,13.22,41.85,55.07,401.18,49.998,59.41,32.19,14.7,59.87,91.49,7.68,FDR_07,2,0,0.0,NoShed
2022-06-03 05:00:00,2022,6,3,5,4,154,0,0,Summer,5.75,90.9,5.63,80.2,0.0,161.92,214.12,97.42,473.46,506.49,486.87,697.81,0.37,22.91,23.28,461.55,50.014,54.5,32.19,14.7,59.91,93.54,7.43,FDR_08,1,0,0.0,NoShed
2022-06-03 06:00:00,2022,6,3,6,4,154,0,0,Summer,2.57,79.4,8.68,40.0,21.4,356.09,251.06,90.02,697.17,700.37,682.85,697.68,15.5,86.92,102.42,593.59,49.978,39.64,32.19,14.7,59.91,94.86,7.58,FDR_05,10,0,0.0,NoShed
2022-06-03 07:00:00,2022,6,3,7,4,154,0,0,Summer,3.86,72.8,7.6,48.0,100.2,373.8,253.99,218.58,846.37,857.16,864.07,697.23,34.76,52.19,86.95,751.31,49.996,23.44,32.18,14.7,59.91,106.82,7.25,FDR_09,8,0,0.0,NoShed
2022-06-03 08:00:00,2022,6,3,8,4,154,0,0,Summer,0.61,82.4,9.57,67.5,139.1,344.98,291.76,217.15,853.89,882.52,874.88,696.04,48.81,109.14,157.95,694.52,50.047,20.31,32.2,14.7,59.93,106.64,6.57,FDR_06,9,0,0.0,NoShed
2022-06-03 09:00:00,2022,6,3,9,4,154,0,0,Summer,0.26,67.3,6.29,70.4,138.9,387.47,285.4,223.45,896.32,844.83,875.79,698.18,51.15,32.32,83.47,803.36,49.998,20.75,32.22,14.7,59.86,107.96,6.45,FDR_06,8,1,11.51,Tier1_Critical_Protected
2022-06-03 10:00:00,2022,6,3,10,4,154,0,0,Summer,0.25,85.8,5.8,42.1,284.6,354.69,237.15,225.16,817.0,831.25,830.03,697.59,95.62,24.66,120.28,690.64,50.014,25.38,32.2,14.7,59.84,103.24,6.44,FDR_04,7,0,0.0,NoShed
2022-06-03 11:00:00,2022,6,3,11,4,154,0,0,Summer,2.93,71.6,6.12,56.7,307.5,350.35,218.98,226.56,795.89,844.89,795.68,695.55,105.46,28.85,134.31,650.33,50.001,26.19,32.19,14.7,59.89,107.05,6.48,FDR_10,9,0,0.0,NoShed
2022-06-03 12:00:00,2022,6,3,12,4,154,0,0,Summer,1.16,85.9,6.58,100.0,163.6,369.53,198.13,222.69,790.35,808.93,782.45,694.77,59.55,33.74,93.29,702.24,49.998,29.89,32.2,14.7,59.8,101.65,6.47,FDR_08,6,0,0.0,NoShed
2022-06-03 13:00:00,2022,6,3,13,4,154,0,0,Summer,3.49,78.4,6.85,73.1,223.0,402.32,187.3,210.67,800.29,751.21,789.41,696.82,81.28,34.8,116.08,678.69,50.019,27.54,32.2,14.7,59.89,101.16,6.47,FDR_10,8,0,0.0,NoShed
2022-06-03 14:00:00,2022,6,3,14,4,154,0,0,Summer,7.11,77.3,6.28,77.1,254.8,363.34,185.75,206.37,755.46,734.76,792.56,697.68,96.73,34.2,130.93,629.92,50.011,28.27,32.21,14.7,60.0,101.13,6.44,FDR_08,8,0,0.0,NoShed
2022-06-03 15:00:00,2022,6,3,15,4,154,0,0,Summer,4.29,70.1,6.02,91.2,147.8,360.23,206.85,211.32,778.4,812.54,812.18,696.26,52.05,28.65,80.7,696.63,50.003,32.2,32.21,14.7,60.15,105.36,6.4,FDR_01,4,0,0.0,NoShed
2022-06-03 16:00:00,2022,6,3,16,4,154,0,0,Summer,6.37,63.7,7.99,64.8,156.8,353.73,254.99,215.56,824.28,812.29,812.27,696.76,58.26,56.52,114.78,712.19,50.008,25.67,32.21,14.7,60.07,107.34,6.51,FDR_09,9,0,0.0,NoShed
2022-06-03 17:00:00,2022,6,3,17,4,154,0,0,Summer,8.49,61.9,8.93,66.5,133.9,369.8,257.86,221.82,849.48,858.5,825.78,696.38,50.79,99.37,150.16,695.69,50.023,24.9,32.21,14.7,60.09,106.71,6.54,FDR_07,10,0,0.0,NoShed
2022-06-03 18:00:00,2022,6,3,18,4,154,0,0,Summer,9.67,56.5,4.45,11.1,77.2,365.01,277.48,221.62,864.11,858.39,895.18,696.62,18.35,13.94,32.29,838.22,50.003,22.0,32.19,14.7,60.11,106.97,6.23,FDR_05,3,0,0.0,NoShed
2022-06-03 19:00:00,2022,6,3,19,4,154,0,0,Summer,8.81,67.9,9.37,79.6,8.5,375.5,321.16,215.55,912.21,878.46,902.75,698.03,0.34,103.66,104.0,796.67,50.002,18.32,32.2,14.7,60.18,108.83,6.24,FDR_04,4,0,0.0,NoShed
2022-06-03 20:00:00,2022,6,3,20,4,154,0,0,Summer,11.78,63.9,9.67,65.0,0.0,385.35,300.18,224.3,909.83,890.77,892.53,698.82,0.0,120.47,120.47,785.02,50.016,17.59,32.19,14.7,60.22,113.11,6.6,FDR_08,7,0,0.0,NoShed
2022-06-03 21:00:00,2022,6,3,21,4,154,0,0,Summer,11.52,76.9,6.31,92.0,10.7,393.57,248.28,99.0,740.85,712.87,731.98,699.99,2.43,33.7,36.13,700.27,50.004,30.29,32.19,14.7,60.22,112.76,6.73,FDR_08,6,0,0.0,NoShed
2022-06-03 22:00:00,2022,6,3,22,4,154,0,0,Summer,12.49,59.7,4.65,80.8,0.0,181.39,224.86,80.47,486.72,481.65,509.44,700.2,4.65,14.87,19.52,473.48,49.974,54.01,32.18,14.7,60.18,98.95,6.59,FDR_05,10,0,0.0,NoShed
2022-06-03 23:00:00,2022,6,3,23,4,154,0,0,Summer,9.64,87.8,6.25,45.7,0.0,190.07,194.99,78.55,463.61,447.67,466.33,700.86,0.0,27.79,27.79,445.38,49.957,57.0,32.17,14.7,60.28,101.96,6.42,FDR_06,10,0,0.0,NoShed
2022-06-04 00:00:00,2022,6,4,0,5,155,1,0,Summer,8.34,63.3,6.3,89.7,11.6,58.93,164.48,38.24,261.65,415.5,256.86,694.45,0.0,36.6,36.6,232.99,50.024,73.2,32.07,14.67,60.3,81.08,7.38,FDR_10,8,0,0.0,NoShed
2022-06-04 01:00:00,2022,6,4,1,5,155,1,0,Summer,7.18,65.0,4.86,95.5,20.2,50.0,168.73,38.55,257.28,465.66,273.56,685.77,6.1,22.06,28.16,228.42,50.027,77.42,32.07,14.67,60.28,76.01,9.11,FDR_07,6,0,0.0,NoShed
2022-06-04 02:00:00,2022,6,4,2,5,155,1,0,Summer,8.19,59.6,6.0,75.1,7.4,63.26,153.01,55.53,271.8,485.0,268.39,676.89,0.07,27.85,27.92,247.62,50.008,74.57,32.08,14.67,60.26,85.88,9.6,FDR_05,5,0,0.0,NoShed
2022-06-04 03:00:00,2022,6,4,3,5,155,1,0,Summer,5.79,73.4,6.59,39.9,15.8,73.99,186.96,47.07,308.02,442.79,280.35,671.27,5.39,31.14,36.53,267.48,50.022,72.13,32.08,14.68,60.3,88.04,9.84,FDR_08,10,0,0.0,NoShed
2022-06-04 04:00:00,2022,6,4,4,5,155,1,0,Summer,4.37,71.9,10.23,60.8,0.0,74.75,174.04,50.88,299.67,456.07,294.49,664.75,7.36,132.83,140.19,153.64,49.999,72.54,32.08,14.68,60.36,67.7,11.78,FDR_03,10,0,0.0,NoShed
2022-06-04 05:00:00,2022,6,4,5,5,155,1,0,Summer,3.64,74.2,8.28,62.5,6.2,65.66,190.24,30.0,285.9,473.46,285.54,656.94,1.31,72.41,73.72,221.08,50.011,73.88,32.09,14.67,60.4,85.03,12.09,FDR_06,8,0,0.0,NoShed
2022-06-04 06:00:00,2022,6,4,6,5,155,1,0,Summer,2.34,79.4,5.71,96.6,35.2,143.09,207.44,46.66,397.19,697.17,388.49,644.44,8.76,21.32,30.08,364.11,49.993,61.65,32.09,14.67,60.38,95.33,12.08,FDR_09,2,0,0.0,NoShed
2022-06-04 07:00:00,2022,6,4,7,5,155,1,0,Summer,3.47,83.1,5.32,80.0,85.0,134.67,238.13,110.14,482.94,846.37,492.51,629.3,32.13,22.9,55.03,428.97,49.992,54.4,32.08,14.67,60.35,89.92,12.1,FDR_07,5,0,0.0,NoShed
2022-06-04 08:00:00,2022,6,4,8,5,155,1,0,Summer,-0.15,68.8,8.05,72.6,136.0,108.4,256.77,115.86,481.03,853.89,499.18,613.76,43.08,63.14,106.22,381.69,50.01,54.93,32.08,14.67,60.35,91.79,12.03,FDR_04,2,0,0.0,NoShed
2022-06-04 09:00:00,2022,6,4,9,5,155,1,0,Summer,3.15,75.6,5.21,74.9,160.8,123.6,235.49,105.77,464.86,896.32,462.01,595.78,64.69,14.48,79.17,387.39,49.998,60.22,32.07,14.67,60.27,87.23,12.01,FDR_03,9,0,0.0,NoShed
2022-06-04 10:00:00,2022,6,4,10,5,155,1,0,Summer,4.03,81.6,8.12,66.4,257.3,140.94,211.18,109.42,461.54,817.0,453.09,580.97,85.27,72.69,157.96,315.15,50.029,57.56,32.07,14.67,60.36,76.08,12.64,FDR_05,4,0,0.0,NoShed
2022-06-04 11:00:00,2022,6,4,11,5,155,1,0,Summer,1.91,67.7,5.93,61.3,259.7,123.82,196.17,95.69,415.68,795.89,468.86,565.13,91.41,23.7,115.11,295.24,50.023,65.61,32.06,14.67,60.41,86.28,12.54,FDR_03,5,0,0.0,NoShed
2022-06-04 12:00:00,2022,6,4,12,5,155,1,0,Summer,7.56,94.1,8.83,55.6,282.7,134.6,177.54,111.43,423.57,790.35,419.27,549.85,99.59,87.91,187.5,234.18,50.01,58.62,32.06,14.67,60.32,72.04,13.28,FDR_03,5,0,0.0,NoShed
2022-06-04 13:00:00,2022,6,4,13,5,155,1,0,Summer,4.58,93.1,6.91,52.2,286.9,147.57,173.41,107.56,428.54,800.29,409.47,534.36,105.74,31.37,137.11,285.86,50.019,61.05,32.06,14.67,60.43,83.22,13.34,FDR_09,2,0,0.0,NoShed
